time,rid,tid,rssi,distance
22:21.9,180174,18010553,87,8
22:23.1,180174,18010741,84,8
22:25.9,180174,18010741,81,8
22:29.7,180174,18010741,82,8
22:30.4,180174,18010741,81,8
22:31.4,180174,18010553,87,8
22:32.4,180174,18010553,87,8
22:33.9,180174,18010553,87,8
22:40.4,180174,18010741,82,8
22:41.2,180174,18010741,82,8
22:43.0,180174,18010741,81,8
22:48.6,180174,18010741,81,8
22:50.9,180174,18010553,87,8
23:01.1,180174,18010553,86,8
23:02.1,180174,18010553,87,8
23:03.3,180174,18010741,81,8
23:04.2,180174,18010741,82,8
23:07.7,180174,18010741,81,8
23:10.5,180174,18010741,82,8
23:15.5,180174,18010553,87,8
23:20.0,180174,18010553,87,8
23:22.7,180174,18010553,87,8
23:25.1,180174,18010741,81,8
23:25.6,180174,18010741,81,8
23:29.8,180174,18010553,86,8
23:33.0,180174,18010741,82,8
23:35.0,180174,18010741,81,8
23:37.3,180174,18010741,81,8
23:38.2,180174,18010741,81,8
23:39.5,180174,18010741,82,8
23:41.2,180174,18010741,82,8
23:42.2,180174,18010553,87,8
23:44.4,180174,18010553,87,8
23:45.7,180174,18010741,82,8
23:48.0,180174,18010553,86,8
23:50.6,180174,18010553,89,8
23:53.8,180174,18010741,82,8
23:55.8,180174,18010741,83,8
23:58.0,180174,18010741,80,8
23:59.3,180174,18010741,82,8
24:04.1,180174,18010741,80,8
24:06.7,180174,18010741,82,8
24:08.4,180174,18010741,81,8
24:10.9,180174,18010741,80,8
24:13.4,180174,18010741,83,8
24:15.4,180174,18010741,81,8
24:19.3,180174,18010741,81,8
24:20.2,180174,18010741,82,8
24:23.2,180174,18010741,84,8
24:23.8,180174,18010741,79,8
24:25.6,180174,18010553,87,8
24:27.2,180174,18010553,85,8
24:30.0,180174,18010741,81,8
24:32.4,180174,18010553,86,8
24:33.4,180174,18010553,86,8
24:34.2,180174,18010741,81,8
24:35.4,180174,18010741,81,8
24:37.0,180174,18010741,80,8
24:38.0,180174,18010741,81,8
24:42.4,180174,18010553,85,8
24:43.5,180174,18010553,84,8
24:45.3,180174,18010553,84,8
24:47.6,180174,18010553,87,8
24:49.7,180174,18010553,84,8
24:50.8,180174,18010553,84,8
24:51.7,180174,18010553,85,8
24:53.6,180174,18010553,87,8
24:55.8,180174,18010741,82,8
24:56.5,180174,18010741,80,8
24:57.6,180174,18010741,81,8
25:05.2,180174,18010553,88,8
25:11.3,180174,18010741,82,8
25:13.2,180174,18010741,81,8
25:13.9,180174,18010553,87,8
25:16.5,180174,18010741,81,8
25:17.4,180174,18010741,81,8
25:20.2,180174,18010553,87,8
25:23.2,180174,18010741,81,8
25:25.2,180174,18010741,81,8
25:26.3,180174,18010741,82,8
25:27.2,180174,18010741,82,8
25:32.1,180174,18010741,81,8
25:34.9,180174,18010741,82,8
25:38.2,180174,18010553,87,8
25:39.0,180174,18010553,87,8
25:40.6,180174,18010741,81,8
25:42.8,180174,18010741,81,8
25:44.6,180174,18010741,81,8
25:45.8,180174,18010553,87,8
25:47.3,180174,18010741,83,8
25:49.8,180174,18010741,82,8
25:51.8,180174,18010741,82,8
25:53.8,180174,18010553,87,8
25:56.4,180174,18010553,87,8
25:57.3,180174,18010804,98,8
26:04.9,180174,18010553,86,8
26:06.1,180174,18010741,82,8
26:07.0,180174,18010741,83,8
26:13.3,180174,18010741,89,8
26:19.1,180174,18010553,86,8
26:21.7,180174,18010553,87,8
26:25.5,180174,18010741,82,8
26:27.2,180174,18010741,82,8
26:28.5,180174,18010741,82,8
26:32.8,180174,18010553,87,8
26:39.8,180174,18010553,87,8
26:43.1,180174,18010553,87,8
26:47.9,180174,18010741,81,8
26:50.2,180174,18010741,82,8
26:51.1,180174,18010741,81,8
26:52.6,180174,18010741,82,8
26:54.1,180174,18010741,82,8
26:56.4,180174,18010741,82,8
26:58.6,180174,18010553,87,8
27:03.1,180174,18010553,87,8
27:04.1,180174,18010553,87,8
27:13.5,180174,18010553,87,8
27:16.6,180174,18010741,81,8
27:20.8,180174,18010741,82,8
27:23.3,180174,18010741,82,8
27:25.8,180174,18010741,82,8
27:27.0,180174,18010553,87,8
27:29.3,180174,18010741,82,8
27:31.1,180174,18010741,81,8
27:36.3,180174,18010741,82,8
27:40.6,180174,18010741,80,8
27:43.4,180174,18010741,82,8
27:44.1,180174,18010741,82,8
27:52.7,180174,18010741,82,8
27:55.9,180174,18010804,96,8
27:56.5,180174,18010553,86,8
27:57.7,180174,18010741,82,8
27:58.9,180174,18010741,81,8
28:04.2,180174,18010553,87,8
28:05.7,180174,18010553,87,8
28:08.1,180174,18010553,87,8
28:15.0,180174,18010553,86,8
28:15.9,180174,18010553,87,8
28:18.5,180174,18010553,86,8
28:21.8,180174,18010553,84,8
28:23.3,180174,18010741,81,8
28:24.3,180174,18010741,82,8
28:25.8,180174,18010741,82,8
28:27.6,180174,18010553,87,8
28:32.0,180174,18010553,86,8
28:34.4,180174,18010741,80,8
28:35.6,180174,18010741,82,8
28:40.2,180174,18010741,82,8
28:42.4,180174,18010553,86,8
28:43.6,180174,18010553,86,8
28:45.0,180174,18010741,81,8
28:50.5,180174,18010553,87,8
28:53.0,180174,18010553,87,8
28:57.0,180174,18010553,85,8
28:58.0,180174,18010741,82,8
29:00.0,180174,18010741,82,8
29:01.0,180174,18010741,81,8
29:02.5,180174,18010741,81,8
29:03.5,180174,18010553,87,8
29:04.5,180174,18010553,87,8
29:07.6,180174,18010553,87,8
29:08.6,180174,18010553,87,8
29:10.9,180174,18010553,86,8
29:14.1,180174,18010741,81,8
29:17.9,180174,18010741,81,8
29:21.1,180174,18010741,81,8
29:23.4,180174,18010553,87,8
29:27.4,180174,18010553,86,8
29:33.1,180174,18010553,86,8
29:34.7,180174,18010553,84,8
29:35.7,180174,18010553,86,8
29:42.8,180174,18010553,87,8
29:46.1,180174,18010553,86,8
29:48.5,180174,18010553,86,8
29:49.4,180174,18010553,88,8
29:52.3,180174,18010741,81,8
29:54.3,180174,18010741,81,8
29:58.3,180174,18010553,86,8
30:00.1,180174,18010553,85,8
30:03.9,180174,18010553,87,8
30:05.2,180174,18010741,80,8
30:09.2,180174,18010741,81,8
30:11.3,180174,18010553,87,8
30:12.4,180174,18010553,85,8
30:15.4,180174,18010553,87,8
30:20.5,180174,18010741,81,8
30:21.8,180174,18010741,81,8
30:23.5,180174,18010553,86,8
30:25.5,180174,18010553,86,8
30:29.1,180174,18010553,87,8
30:30.3,180174,18010553,86,8
30:32.3,180174,18010741,82,8
30:33.7,180174,18010553,86,8
30:34.7,180174,18010741,81,8
30:35.9,180174,18010741,80,8
30:40.9,180174,18010553,86,8
30:42.9,180174,18010553,87,8
30:44.4,180174,18010741,82,8
30:46.7,180174,18010553,85,8
30:49.4,180174,18010553,86,8
30:52.4,180174,18010553,86,8
30:53.4,180174,18010553,87,8
30:55.7,180174,18010553,87,8
30:58.4,180174,18010553,87,8
31:00.7,180174,18010741,80,8
31:01.6,180174,18010741,81,8
31:02.7,180174,18010553,86,8
31:04.5,180174,18010741,83,8
31:08.0,180174,18010741,84,8
31:11.0,180174,18010741,82,8
31:13.3,180174,18010741,82,8
31:14.5,180174,18010553,86,8
31:16.0,180174,18010553,86,8
31:18.3,180174,18010741,81,8
31:19.3,180174,18010553,87,8
31:20.5,180174,18010553,86,8
31:23.6,180174,18010741,81,8
31:27.6,180174,18010741,81,8
31:29.8,180174,18010804,97,8
31:31.0,180174,18010553,86,8
31:31.7,180174,18010553,88,8
31:32.9,180174,18010741,81,8
31:33.8,180174,18010741,81,8
31:35.6,180174,18010741,80,8
31:38.2,180174,18010741,82,8
31:43.2,180174,18010553,87,8
31:52.0,180174,18010553,87,8
31:54.0,180174,18010741,81,8
31:56.5,180174,18010741,81,8
31:58.5,180174,18010741,81,8
31:59.5,180174,18010553,85,8
32:00.7,180174,18010553,87,8
32:04.7,180174,18010741,81,8
32:08.0,180174,18010741,81,8
32:09.8,180174,18010553,87,8
32:10.5,180174,18010741,82,8
32:12.7,180174,18010553,86,8
32:18.3,180174,18010553,87,8
32:23.0,180174,18010553,87,8
32:28.1,180174,18010553,87,8
32:29.4,180174,18010741,81,8
32:32.6,180174,18010553,87,8
32:33.6,180174,18010553,87,8
32:34.6,180174,18010553,87,8
32:35.5,180174,18010553,86,8
32:37.2,180174,18010741,81,8
32:41.2,180174,18010741,81,8
32:44.8,180174,18010553,88,8
32:45.7,180174,18010553,86,8
32:51.5,180174,18010553,85,8
32:56.7,180174,18010804,98,8
33:00.0,180174,18010741,81,8
33:04.1,180174,18010553,86,8
33:07.3,180174,18010741,82,8
33:09.3,180174,18010553,86,8
33:12.1,180174,18010741,82,8
33:14.3,180174,18010741,81,8
33:16.7,180174,18010553,86,8
33:22.3,180174,18010741,82,8
33:28.6,180174,18010741,81,8
33:29.4,180174,18010741,80,8
33:32.0,180174,18010553,87,8
33:35.9,180174,18010741,81,8
33:38.9,180174,18010804,95,8
33:41.3,180174,18010741,82,8
33:42.5,180174,18010553,85,8
33:43.9,180174,18010553,86,8
33:45.3,180174,18010553,87,8
33:46.2,180174,18010553,87,8
33:47.4,180174,18010741,83,8
33:49.6,180174,18010741,82,8
33:50.2,180174,18010741,82,8
33:52.3,180174,18010553,87,8
33:53.5,180174,18010553,87,8
33:58.8,180174,18010553,86,8
34:02.1,180174,18010741,82,8
34:03.1,180174,18010553,87,8
34:06.3,180174,18010741,81,8
34:10.9,180174,18010741,82,8
34:16.4,180174,18010741,82,8
34:21.3,180174,18010741,81,8
34:22.7,180174,18010741,82,8
34:24.9,180174,18010553,87,8
34:32.2,180174,18010553,87,8
34:34.0,180174,18010553,87,8
34:35.2,180174,18010553,87,8
34:36.5,180174,18010741,81,8
34:37.5,180174,18010741,81,8
34:49.8,180174,18010553,87,8
34:56.1,180174,18010553,87,8
34:57.1,180174,18010553,87,8
35:05.6,180174,18010553,87,8
35:06.5,180174,18010741,81,8
35:08.4,180174,18010741,82,8
35:11.4,180174,18010741,82,8
35:15.2,180174,18010741,82,8
35:16.4,180174,18010741,81,8
35:17.4,180174,18010741,82,8
35:22.8,180174,18010553,86,8
35:27.0,180174,18010553,87,8
35:29.2,180174,18010553,87,8
35:30.2,180174,18010553,87,8
35:32.8,180174,18010553,86,8
35:41.3,180174,18010553,87,8
35:45.6,180174,18010741,82,8
35:48.1,180174,18010741,82,8
35:50.5,180174,18010553,87,8
35:51.6,180174,18010741,82,8
35:56.6,180174,18010553,87,8
36:03.9,180174,18010553,87,8
36:11.7,180174,18010741,82,8
36:14.3,180174,18010741,82,8
36:17.3,180174,18010741,82,8
36:19.3,180174,18010553,87,8
36:20.3,180174,18010553,87,8
36:21.6,180174,18010553,87,8
36:24.6,180174,18010553,87,8
36:28.8,180174,18010553,87,8
36:30.7,180174,18010553,87,8
36:32.6,180174,18010553,87,8
36:36.9,180174,18010741,81,8
36:38.7,180174,18010741,82,8
36:39.9,180174,18010741,82,8
36:46.0,180174,18010553,88,8
36:48.7,180174,18010741,82,8
36:50.7,180174,18010553,87,8
36:54.0,180174,18010741,82,8
36:59.3,180174,18010741,82,8
37:05.3,180174,18010741,82,8
37:06.3,180174,18010553,88,8
37:07.6,180174,18010553,86,8
37:09.6,180174,18010741,82,8
37:14.3,180174,18010741,82,8
37:18.4,180174,18010553,88,8
37:20.4,180174,18010553,87,8
37:25.4,180174,18010741,82,8
37:28.2,180174,18010741,82,8
37:30.2,180174,18010553,87,8
37:34.4,180174,18010553,86,8
37:40.7,180174,18010741,82,8
37:42.5,180174,18010741,81,8
37:43.8,180174,18010741,82,8
37:45.3,180174,18010741,81,8
37:46.8,180174,18010553,87,8
38:01.1,180174,18010553,86,8
38:05.9,180174,18010553,87,8
38:07.7,180174,18010553,87,8
38:09.4,180174,18010741,81,8
38:10.4,180174,18010741,81,8
38:11.7,180174,18010741,82,8
38:14.0,180174,18010741,81,8
38:20.0,180174,18010553,87,8
38:22.0,180174,18010741,82,8
38:24.3,180174,18010553,86,8
38:27.8,180174,18010741,82,8
38:38.3,180174,18010741,82,8
38:40.7,180174,18010741,82,8
38:48.2,180174,18010553,87,8
38:52.4,180174,18010741,82,8
38:54.9,180174,18010741,82,8
38:56.7,180174,18010741,82,8
38:57.8,180174,18010741,82,8
38:59.5,180174,18010741,82,8
39:02.0,180174,18010553,86,8
39:08.5,180174,18010553,85,8
39:11.3,180174,18010741,82,8
39:13.1,180174,18010741,82,8
39:16.3,180174,18010741,82,8
39:18.6,180174,18010741,82,8
39:22.9,180174,18010741,82,8
39:26.1,180174,18010553,87,8
39:30.7,180174,18010553,85,8
39:32.4,180174,18010553,87,8
39:40.5,180174,18010741,82,8
39:42.8,180174,18010741,81,8
39:44.2,180174,18010741,82,8
39:46.3,180174,18010741,82,8
39:47.3,180174,18010741,82,8
39:49.8,180174,18010741,81,8
39:52.8,180174,18010741,82,8
39:59.8,180174,18010553,87,8
40:03.1,180174,18010741,82,8
40:04.6,180174,18010741,81,8
40:06.1,180174,18010741,82,8
40:08.4,180174,18010553,87,8
40:10.6,180174,18010553,87,8
40:15.9,180174,18010741,82,8
40:21.8,180174,18010741,82,8
40:23.0,180174,18010741,82,8
40:23.7,180174,18010553,87,8
40:27.2,180174,18010741,82,8
40:30.0,180174,18010741,82,8
40:31.5,180174,18010741,81,8
40:37.9,180174,18010741,81,8
40:41.5,180174,18010741,82,8
40:43.3,180174,18010741,81,8
40:44.8,180174,18010741,81,8
40:48.1,180174,18010553,88,8
40:50.3,180174,18010741,82,8
40:58.5,180174,18010741,82,8
40:59.7,180174,18010553,87,8
41:02.7,180174,18010553,87,8
41:04.4,180174,18010553,87,8
41:05.9,180174,18010804,97,8
41:07.9,180174,18010741,82,8
41:09.7,180174,18010553,87,8
41:12.1,180174,18010741,82,8
41:14.2,180174,18010553,87,8
41:16.5,180174,18010553,87,8
41:18.0,180174,18010553,87,8
41:22.9,180174,18010741,82,8
41:24.5,180174,18010741,81,8
41:25.3,180174,18010741,81,8
41:27.3,180174,18010741,82,8
41:28.2,180174,18010741,82,8
41:31.3,180174,18010553,88,8
41:33.1,180174,18010553,86,8
41:36.1,180174,18010741,82,8
41:40.6,180174,18010741,82,8
41:42.7,180174,18010553,87,8
41:44.6,180174,18010741,81,8
41:52.1,180174,18010553,87,8
41:54.1,180174,18010553,87,8
41:55.5,180174,18010553,87,8
41:57.8,180174,18010741,81,8
41:59.2,180174,18010741,82,8
42:00.1,180174,18010741,82,8
42:01.2,180174,18010553,87,8
42:02.5,180174,18010741,81,8
42:06.3,180174,18010553,88,8
42:07.3,180174,18010553,87,8
42:14.0,180174,18010741,82,8
42:17.6,180174,18010741,80,8
42:19.4,180174,18010741,82,8
42:21.9,180174,18010741,81,8
42:23.4,180174,18010741,82,8
42:25.9,180174,18010741,82,8
42:29.5,180174,18010553,86,8
42:30.5,180174,18010553,86,8
42:34.2,180174,18010553,87,8
42:39.3,180174,18010741,82,8
42:44.3,180174,18010553,86,8
42:46.4,180174,18010741,81,8
42:48.6,180174,18010741,82,8
42:49.5,180174,18010741,82,8
42:51.3,180174,18010741,81,8
42:52.6,180174,18010741,82,8
42:56.8,180174,18010741,82,8
42:58.3,180174,18010553,86,8
43:01.1,180174,18010553,87,8
43:03.6,180174,18010741,81,8
43:06.9,180174,18010741,81,8
43:09.1,180174,18010741,81,8
43:11.4,180174,18010741,82,8
43:12.2,180174,18010741,82,8
43:13.9,180174,18010741,82,8
43:14.9,180174,18010741,82,8
43:16.9,180174,18010741,81,8
43:24.5,180174,18010553,89,8
43:42.5,180174,18010741,93,9
43:44.6,180174,18010741,94,9
43:45.5,180174,18010553,86,9
43:46.7,180174,18010553,85,9
43:48.7,180174,18010553,87,9
43:49.7,180174,18010741,93,9
43:51.9,180174,18010553,85,9
43:59.9,180174,18010553,86,9
44:02.9,180174,18010553,87,9
44:12.0,180174,18010553,86,9
44:14.3,180174,18010553,85,9
44:16.3,180174,18010741,93,9
44:27.5,180174,18010553,86,9
44:31.1,180174,18010553,87,9
44:37.9,180174,18010741,92,9
44:41.9,180174,18010553,86,9
44:45.9,180174,18010553,85,9
44:49.2,180174,18010741,93,9
44:54.0,180174,18010741,94,9
44:56.0,180174,18010553,87,9
44:58.2,180174,18010553,86,9
45:00.0,180174,18010741,92,9
45:04.0,180174,18010741,93,9
45:06.5,180174,18010741,93,9
45:10.8,180174,18010553,87,9
45:17.1,180174,18010553,87,9
45:27.1,180174,18010553,87,9
45:33.1,180174,18010553,85,9
45:35.7,180174,18010741,93,9
45:36.9,180174,18010553,87,9
45:39.7,180174,18010553,85,9
45:45.5,180174,18010553,86,9
45:57.3,180174,18010741,94,9
45:59.0,180174,18010553,87,9
46:01.1,180174,18010804,96,9
46:03.3,180174,18010741,93,9
46:05.1,180174,18010741,94,9
46:11.1,180174,18010553,85,9
46:18.6,180174,18010741,94,9
46:21.2,180174,18010741,94,9
46:23.9,180174,18010553,86,9
46:30.2,180174,18010553,86,9
46:35.7,180174,18010553,88,9
46:40.0,180174,18010741,91,9
46:43.5,180174,18010741,93,9
46:46.0,180174,18010741,94,9
46:57.9,180174,18010553,85,9
47:00.9,180174,18010741,92,9
47:07.7,180174,18010553,86,9
47:14.5,180174,18010553,86,9
47:18.8,180174,18010741,92,9
47:24.5,180174,18010553,85,9
47:27.6,180174,18010553,86,9
47:28.8,180174,18010553,85,9
47:34.8,180174,18010741,94,9
47:37.9,180174,18010553,86,9
47:42.7,180174,18010553,86,9
47:44.7,180174,18010553,86,9
47:53.4,180174,18010553,86,9
48:00.8,180174,18010741,92,9
48:08.8,180174,18010553,85,9
48:11.3,180174,18010553,85,9
48:13.1,180174,18010553,86,9
48:15.1,180174,18010553,86,9
48:21.1,180174,18010741,92,9
48:24.1,180174,18010741,93,9
48:24.9,180174,18010741,94,9
48:27.4,180174,18010553,85,9
48:28.9,180174,18010553,85,9
48:36.3,180174,18010741,91,9
48:39.0,180174,18010553,87,9
48:41.3,180174,18010741,93,9
48:45.2,180174,18010553,87,9
48:49.5,180174,18010553,95,9
48:57.5,180174,18010741,91,9
48:59.8,180174,18010741,91,9
49:02.6,180174,18010553,87,9
49:04.1,180174,18010741,93,9
49:11.1,180174,18010553,86,9
49:13.6,180174,18010553,88,9
49:14.4,180174,18010553,88,9
49:16.9,180174,18010741,90,9
49:18.2,180174,18010741,94,9
49:20.7,180174,18010741,93,9
49:24.7,180174,18010553,85,9
49:25.9,180174,18010553,86,9
49:28.0,180174,18010553,85,9
49:36.0,180174,18010553,86,9
49:43.0,180174,18010553,86,9
49:48.6,180174,18010553,85,9
49:56.4,180174,18010553,85,9
49:59.4,180174,18010553,85,9
50:07.9,180174,18010553,86,9
50:08.9,180174,18010553,87,9
50:14.2,180174,18010553,84,9
50:16.5,180174,18010741,91,9
50:20.0,180174,18010553,86,9
50:22.0,180174,18010741,94,9
50:26.1,180174,18010741,94,9
50:31.8,180174,18010553,85,9
50:41.1,180174,18010741,94,9
50:42.8,180174,18010553,87,9
50:44.3,180174,18010553,86,9
50:47.1,180174,18010741,93,9
50:49.5,180174,18010741,93,9
50:50.5,180174,18010741,93,9
50:54.1,180174,18010741,95,9
50:57.2,180174,18010741,94,9
50:58.9,180174,18010553,85,9
51:00.9,180174,18010553,86,9
51:07.0,180174,18010553,86,9
51:14.5,180174,18010804,98,9
51:16.3,180174,18010741,94,9
51:20.3,180174,18010553,86,9
51:23.6,180174,18010741,92,9
51:33.4,180174,18010553,86,9
51:37.5,180174,18010553,86,9
51:48.4,180174,18010553,85,9
51:52.5,180174,18010553,86,9
51:59.5,180174,18010553,87,9
52:07.5,180174,18010553,87,9
52:12.8,180174,18010741,94,9
52:15.6,180174,18010741,95,9
52:18.3,180174,18010553,87,9
52:40.7,180174,18010553,87,9
52:46.2,180174,18010553,87,9
52:51.5,180174,18010553,87,9
52:56.9,180174,18010553,87,9
53:13.1,180174,18010553,87,9
53:20.9,180174,18010553,86,9
53:25.2,180174,18010553,86,9
53:27.2,180174,18010741,94,9
53:36.2,180174,18010741,94,9
53:41.2,180174,18010553,86,9
53:43.5,180174,18010553,87,9
53:45.5,180174,18010553,86,9
53:50.7,180174,18010741,93,9
53:53.8,180174,18010553,85,9
53:55.5,180174,18010553,86,9
53:56.8,180174,18010553,87,9
54:04.1,180174,18010741,94,9
54:06.3,180174,18010553,86,9
54:12.1,180174,18010553,86,9
54:15.1,180174,18010553,86,9
54:29.0,180174,18010741,95,9
54:36.8,180174,18010741,88,9
54:37.8,180174,18010741,93,9
54:40.0,180174,18010553,86,9
54:44.0,180174,18010553,84,9
54:49.8,180174,18010553,86,9
54:53.1,180174,18010553,85,9
54:55.8,180174,18010553,85,9
54:58.3,180174,18010741,94,9
55:00.1,180174,18010741,94,9
55:02.4,180174,18010741,92,9
55:03.9,180174,18010741,92,9
55:06.9,180174,18010553,85,9
55:14.0,180174,18010553,85,9
55:16.2,180174,18010741,93,9
55:18.1,180174,18010553,87,9
55:21.7,180174,18010553,85,9
55:38.3,180174,18010741,94,9
55:40.3,180174,18010553,86,9
55:45.6,180174,18010553,85,9
55:52.4,180174,18010804,97,9
55:55.7,180174,18010553,85,9
56:01.2,180174,18010804,98,9
56:07.2,180174,18010553,84,9
56:11.5,180174,18010741,94,9
56:16.3,180174,18010553,85,9
56:25.8,180174,18010553,86,9
56:30.8,180174,18010741,94,9
56:31.9,180174,18010741,94,9
56:35.1,180174,18010553,86,9
56:36.6,180174,18010553,85,9
56:40.4,180174,18010553,86,9
56:48.5,180174,18010553,85,9
57:01.3,180174,18010741,94,9
57:05.3,180174,18010553,85,9
57:08.5,180174,18010553,85,9
57:13.1,180174,18010553,85,9
57:17.1,180174,18010553,86,9
57:22.1,180174,18010553,86,9
57:23.9,180174,18010741,94,9
57:26.9,180174,18010553,86,9
57:37.2,180174,18010741,94,9
57:39.2,180174,18010741,93,9
57:46.7,180174,18010553,85,9
57:49.7,180174,18010553,85,9
57:55.5,180174,18010741,94,9
57:58.0,180174,18010553,87,9
58:01.5,180174,18010553,86,9
58:08.3,180174,18010741,94,9
58:10.3,180174,18010553,86,9
58:12.4,180174,18010804,97,9
58:14.8,180174,18010741,91,9
58:18.4,180174,18010741,93,9
58:24.4,180174,18010553,86,9
58:26.6,180174,18010741,94,9
58:27.8,180174,18010741,94,9
58:30.5,180174,18010741,94,9
58:35.2,180174,18010553,86,9
58:39.0,180174,18010553,86,9
58:41.7,180174,18010553,86,9
58:46.6,180174,18010553,86,9
58:50.0,180174,18010553,85,9
58:52.3,180174,18010741,94,9
58:55.6,180174,18010553,85,9
58:58.3,180174,18010553,86,9
59:00.8,180174,18010741,93,9
59:05.3,180174,18010553,86,9
59:08.4,180174,18010553,86,9
59:14.4,180174,18010553,87,9
59:18.2,180174,18010553,85,9
59:24.4,180174,18010553,86,9
59:36.2,180174,18010553,86,9
59:45.8,180174,18010553,85,9
59:53.3,180174,18010553,85,9
59:55.6,180174,18010741,94,9
00:03.3,180174,18010741,93,9
00:06.7,180174,18010553,84,9
00:07.4,180174,18010553,86,9
00:10.6,180174,18010553,87,9
00:15.9,180174,18010553,86,9
00:17.1,180174,18010553,86,9
00:26.9,180174,18010553,87,9
00:30.7,180174,18010553,86,9
00:38.2,180174,18010741,94,9
00:41.8,180174,18010553,87,9
00:44.0,180174,18010553,85,9
00:47.0,180174,18010741,93,9
00:50.3,180174,18010553,86,9
00:52.4,180174,18010741,94,9
00:57.1,180174,18010553,85,9
00:59.6,180174,18010741,94,9
01:01.1,180174,18010553,85,9
01:02.9,180174,18010741,93,9
01:08.4,180174,18010553,85,9
01:09.9,180174,18010553,86,9
01:12.6,180174,18010553,86,9
01:14.7,180174,18010553,85,9
01:15.9,180174,18010553,86,9
01:21.2,180174,18010553,87,9
01:24.4,180174,18010553,86,9
01:25.5,180174,18010553,85,9
01:27.0,180174,18010741,94,9
01:28.2,180174,18010553,86,9
01:31.0,180174,18010553,85,9
01:33.0,180174,18010741,93,9
01:36.3,180174,18010553,85,9
01:40.0,180174,18010553,85,9
01:43.8,180174,18010553,85,9
01:47.8,180174,18010553,86,9
01:49.0,180174,18010553,86,9
01:50.0,180174,18010741,94,9
01:57.1,180174,18010553,86,9
02:00.4,180174,18010553,86,9
02:01.2,180174,18010741,95,9
02:03.1,180174,18010741,95,9
02:05.2,180174,18010741,94,9
02:14.6,180174,18010553,85,9
02:15.4,180174,18010741,92,9
02:17.6,180174,18010553,87,9
02:20.2,180174,18010553,86,9
02:23.4,180174,18010741,94,9
02:25.6,180174,18010741,94,9
02:28.2,180174,18010741,95,9
02:30.2,180174,18010553,86,9
02:32.0,180174,18010553,86,9
02:33.2,180174,18010553,87,9
02:35.2,180174,18010553,85,9
02:43.8,180174,18010741,94,9
02:50.0,180174,18010741,94,9
02:51.3,180174,18010741,95,9
02:53.7,180174,18010553,84,9
02:55.6,180174,18010553,87,9
03:04.6,180174,18010553,85,9
03:08.4,180174,18010553,87,9
03:23.5,180174,18010553,86,9
03:24.5,180174,18010741,93,9
03:35.8,180174,18010553,86,9
03:43.3,180174,18010553,87,9
03:46.3,180174,18010553,86,9
03:47.4,180174,18010741,94,9
03:49.4,180174,18010741,94,9
03:52.6,180174,18010553,86,9
03:54.1,180174,18010553,86,9
04:00.2,180174,18010741,93,9
04:01.9,180174,18010741,94,9
04:06.0,180174,18010553,85,9
04:13.7,180174,18010553,86,9
04:17.5,180174,18010553,86,9
04:21.8,180174,18010553,86,9
04:25.5,180174,18010741,93,9
04:27.1,180174,18010553,86,9
04:28.6,180174,18010553,86,9
04:31.3,180174,18010553,86,9
04:32.6,180174,18010741,93,9
04:34.6,180174,18010741,94,9
04:36.6,180174,18010741,91,9
04:37.8,180174,18010741,93,9
04:41.3,180174,18010553,87,9
04:42.4,180174,18010553,86,9
04:49.0,180174,18010553,86,9
04:51.0,180174,18010553,86,9
04:54.0,180174,18010553,85,9
04:56.2,180174,18010741,93,9
04:57.7,180174,18010741,94,9
05:00.9,180174,18010553,85,9
05:03.8,180174,18010553,85,9
05:08.0,180174,18010553,86,9
05:10.0,180174,18010741,92,9
05:15.5,180174,18010553,86,9
05:17.0,180174,18010553,86,9
05:29.8,180174,18010553,86,9
05:31.8,180174,18010553,87,9
05:33.1,180174,18010741,92,9
05:35.8,180174,18010553,87,9
05:42.1,180174,18010741,94,9
05:50.4,180174,18010553,86,9
05:52.9,180174,18010741,93,9
05:55.5,180174,18010553,84,9
06:10.5,180174,18010553,86,9
06:14.5,180174,18010741,94,9
06:19.6,180174,18010741,93,9
06:22.6,180174,18010553,86,9
06:26.6,180174,18010553,85,9
06:30.4,180174,18010553,86,9
06:32.4,180174,18010553,86,9
06:37.4,180174,18010741,95,9
06:41.2,180174,18010741,94,9
06:44.0,180174,18010553,86,9
06:47.4,180174,18010553,85,9
07:00.0,180174,18010553,92,9
07:11.8,180174,18010553,84,9
07:13.6,180174,18010741,91,9
07:21.6,180174,18010553,85,9
07:23.6,180174,18010553,86,9
07:33.7,180174,18010553,85,9
07:36.5,180174,18010553,87,9
07:40.8,180174,18010741,91,9
07:56.0,180174,18010553,85,9
07:59.8,180174,18010741,89,9
08:02.1,180174,18010741,96,9
08:10.1,180174,18010553,89,9
08:13.9,180174,18010553,86,9
08:24.2,180174,18010553,86,9
08:26.2,180174,18010741,96,9
08:28.9,180174,18010553,87,9
08:36.5,180174,18010553,85,9
08:43.5,180174,18010553,87,9
08:52.1,180174,18010553,86,9
08:54.8,180174,18010553,85,9
09:01.1,180174,18010553,85,9
09:02.6,180174,18010553,85,9
09:09.7,180174,18010741,93,9
09:24.2,180174,18010553,85,9
09:27.0,180174,18010553,86,9
09:36.0,180174,18010553,88,9
09:42.0,180174,18010741,94,9
09:43.0,180174,18010741,94,9
09:45.0,180174,18010741,93,9
09:46.8,180174,18010553,86,9
